epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,36093.1,0.02719,0.26328,0.79648,0.82742,0.33251,0.47795,0.31304,0.02427,0.23308,0.76664,0.00433529,0.00433529,0.00433529
186,36270.1,0.02729,0.26346,0.79402,0.82852,0.33309,0.47851,0.31327,0.02427,0.23298,0.76662,0.00431119,0.00431119,0.00431119
187,36445.8,0.02732,0.26492,0.79342,0.82741,0.33262,0.47785,0.31313,0.02426,0.23293,0.76662,0.00428709,0.00428709,0.00428709
188,36622.2,0.02724,0.26513,0.79681,0.82763,0.33256,0.47811,0.31305,0.02428,0.23291,0.76656,0.00426299,0.00426299,0.00426299
189,36796.9,0.02717,0.26344,0.79684,0.82772,0.33263,0.47812,0.31352,0.02426,0.23263,0.76657,0.00423889,0.00423889,0.00423889
190,36979.1,0.02711,0.2635,0.79486,0.82854,0.33284,0.47842,0.31328,0.02425,0.23266,0.76658,0.00421479,0.00421479,0.00421479
191,37155.6,0.02714,0.26251,0.79628,0.82827,0.33286,0.47804,0.31316,0.02426,0.23271,0.76655,0.00419068,0.00419068,0.00419068
192,37331.1,0.02717,0.26318,0.79602,0.82745,0.33257,0.47777,0.31277,0.02427,0.23297,0.76651,0.00416658,0.00416658,0.00416658
193,37507.7,0.02731,0.26336,0.79492,0.82812,0.33253,0.47784,0.31298,0.02426,0.2326,0.76654,0.00414248,0.00414248,0.00414248
194,37686.4,0.02739,0.26458,0.79779,0.82781,0.33254,0.47737,0.31278,0.02426,0.2328,0.76651,0.00411838,0.00411838,0.00411838
195,37816,0.02699,0.26146,0.79444,0.8288,0.33276,0.47779,0.313,0.02425,0.23294,0.76653,0.00409428,0.00409428,0.00409428
196,37944.9,0.02683,0.26083,0.79444,0.82858,0.33273,0.47765,0.31315,0.02424,0.23265,0.76653,0.00407018,0.00407018,0.00407018
197,38068.1,0.02692,0.26017,0.79402,0.82865,0.33297,0.47806,0.31323,0.02422,0.2328,0.76647,0.00404607,0.00404607,0.00404607
198,38196.9,0.02706,0.2631,0.79613,0.82944,0.33318,0.47826,0.31322,0.02423,0.23288,0.76645,0.00402197,0.00402197,0.00402197
199,38322.1,0.02713,0.26375,0.79486,0.82917,0.33343,0.47818,0.31312,0.02423,0.23299,0.76644,0.00399787,0.00399787,0.00399787
200,38461.1,0.02707,0.26211,0.79454,0.82883,0.33365,0.47814,0.31314,0.02422,0.23283,0.76648,0.00397377,0.00397377,0.00397377
201,38655.4,0.02693,0.26164,0.79527,0.82921,0.33379,0.47841,0.31327,0.02422,0.23293,0.76646,0.00394967,0.00394967,0.00394967
202,38864.5,0.02692,0.26045,0.79458,0.82909,0.33359,0.47824,0.31353,0.0242,0.23266,0.76642,0.00392557,0.00392557,0.00392557
203,39070.8,0.027,0.26119,0.79303,0.82845,0.33374,0.47814,0.31339,0.02419,0.23254,0.76641,0.00390146,0.00390146,0.00390146
204,39270.7,0.02707,0.26302,0.79455,0.82855,0.33385,0.47827,0.31354,0.02418,0.23229,0.76641,0.00387736,0.00387736,0.00387736
205,39467.6,0.02693,0.25942,0.79433,0.82832,0.3339,0.4783,0.31354,0.02416,0.23208,0.76637,0.00385326,0.00385326,0.00385326
206,39673.9,0.02694,0.25996,0.79403,0.8282,0.33376,0.47841,0.31368,0.02416,0.23209,0.7663,0.00382916,0.00382916,0.00382916
207,39871.7,0.02665,0.25897,0.79368,0.82836,0.33346,0.4782,0.31352,0.02415,0.23203,0.76627,0.00380506,0.00380506,0.00380506
208,40073.8,0.0268,0.25924,0.79379,0.82827,0.3336,0.4784,0.31363,0.02414,0.23178,0.76626,0.00378096,0.00378096,0.00378096
209,40277.9,0.02665,0.25779,0.79478,0.82785,0.33333,0.47824,0.31372,0.02415,0.23185,0.76619,0.00375685,0.00375685,0.00375685
210,40480.1,0.0268,0.25933,0.79411,0.82841,0.33334,0.47811,0.31355,0.02415,0.23172,0.76619,0.00373275,0.00373275,0.00373275
211,40682.9,0.02677,0.25788,0.79393,0.82945,0.33347,0.47828,0.31342,0.02416,0.23185,0.76612,0.00370865,0.00370865,0.00370865
212,40885.6,0.02665,0.2582,0.79344,0.82913,0.3334,0.47834,0.31356,0.02417,0.23207,0.76613,0.00368455,0.00368455,0.00368455
213,41086.7,0.02658,0.25625,0.79339,0.8292,0.33333,0.47821,0.31363,0.02418,0.23197,0.7661,0.00366045,0.00366045,0.00366045
214,41294.5,0.0265,0.2564,0.79219,0.83117,0.33337,0.47837,0.3133,0.02418,0.23194,0.76608,0.00363635,0.00363635,0.00363635
215,41489.8,0.02671,0.25951,0.79441,0.82842,0.33334,0.47811,0.31355,0.02417,0.23191,0.76604,0.00361224,0.00361224,0.00361224
216,41692.2,0.02661,0.25839,0.79289,0.82887,0.33364,0.47835,0.31355,0.02417,0.23168,0.76602,0.00358814,0.00358814,0.00358814
217,41872.3,0.02658,0.25741,0.79228,0.82913,0.33372,0.47819,0.31367,0.02417,0.23185,0.76598,0.00356404,0.00356404,0.00356404
218,42051,0.02681,0.25895,0.79477,0.82907,0.33385,0.47817,0.3136,0.02414,0.23132,0.766,0.00353994,0.00353994,0.00353994
219,42236,0.02636,0.2558,0.79357,0.82917,0.33382,0.47835,0.3137,0.02412,0.23131,0.76595,0.00351584,0.00351584,0.00351584
220,42432,0.0264,0.25618,0.79174,0.83029,0.33348,0.47814,0.31365,0.02414,0.23118,0.76592,0.00349174,0.00349174,0.00349174
221,42613.9,0.02653,0.2575,0.79412,0.83007,0.33348,0.47808,0.31362,0.02414,0.2313,0.76592,0.00346763,0.00346763,0.00346763
222,42826.4,0.02651,0.25651,0.79174,0.82923,0.33333,0.47764,0.31345,0.02416,0.23155,0.76587,0.00344353,0.00344353,0.00344353
223,43020.1,0.02646,0.25743,0.79198,0.82899,0.33339,0.47747,0.31313,0.02417,0.23138,0.76586,0.00341943,0.00341943,0.00341943
224,43203.6,0.02657,0.25793,0.79096,0.82986,0.33362,0.47768,0.3134,0.02415,0.23135,0.76582,0.00339533,0.00339533,0.00339533
225,43392.8,0.0265,0.25632,0.79438,0.83001,0.33381,0.47776,0.31359,0.02414,0.23126,0.76579,0.00337123,0.00337123,0.00337123
226,43571,0.02641,0.25567,0.79284,0.83092,0.33404,0.47822,0.31395,0.0241,0.23073,0.76583,0.00334713,0.00334713,0.00334713
227,43759.6,0.02635,0.25503,0.79366,0.8311,0.3341,0.47819,0.31394,0.02409,0.23082,0.76579,0.00332302,0.00332302,0.00332302
228,43963.4,0.02625,0.25492,0.79233,0.83171,0.33433,0.47846,0.31398,0.02409,0.23064,0.76581,0.00329892,0.00329892,0.00329892
229,44175,0.02627,0.25483,0.79139,0.83127,0.33422,0.47859,0.3143,0.02407,0.23041,0.7658,0.00327482,0.00327482,0.00327482
230,44391,0.02651,0.25834,0.79473,0.83082,0.33402,0.47835,0.31424,0.02406,0.23048,0.76578,0.00325072,0.00325072,0.00325072
231,44589.9,0.02639,0.25631,0.79122,0.83088,0.33415,0.47822,0.31422,0.02405,0.23039,0.76577,0.00322662,0.00322662,0.00322662
232,44788.6,0.02627,0.25624,0.79234,0.83212,0.33449,0.47861,0.31423,0.02406,0.23044,0.76579,0.00320252,0.00320252,0.00320252
233,44983.8,0.02639,0.25586,0.79047,0.83133,0.33444,0.47862,0.31414,0.02406,0.23043,0.76579,0.00317841,0.00317841,0.00317841
234,45183.6,0.02625,0.25364,0.79357,0.83113,0.33443,0.47819,0.31387,0.02407,0.23044,0.76579,0.00315431,0.00315431,0.00315431
235,45381.5,0.02639,0.25633,0.79102,0.83151,0.33461,0.47827,0.31391,0.02406,0.23031,0.76574,0.00313021,0.00313021,0.00313021
236,45586.1,0.0263,0.25578,0.79162,0.83157,0.3345,0.47843,0.31396,0.02406,0.23058,0.7657,0.00310611,0.00310611,0.00310611
237,45788.5,0.02614,0.25418,0.79106,0.8319,0.33454,0.47851,0.31406,0.02404,0.23066,0.76569,0.00308201,0.00308201,0.00308201
238,45990.4,0.02632,0.25457,0.79182,0.83227,0.33443,0.47859,0.31419,0.02404,0.23056,0.76566,0.00305791,0.00305791,0.00305791
239,46213.1,0.02605,0.25284,0.79058,0.83227,0.33431,0.47876,0.31431,0.02404,0.23063,0.76568,0.0030338,0.0030338,0.0030338
